code,region_code,en,ar
3946,1,Mushrifah Al Krashmah,مشرفة الكراشمه
3996,1,Al Mutawi,المطاوي
4019,1,Abu Ashr,ابو عشر
4021,4,Al Nashiriyah,الناشرية
4028,1,Al Hayd,الحيد
4050,1,Khuraiman,خريمان
4080,1,Al Rajhiyah,الراجحية
4088,1,As Seeh,السيح
4092,1,As Salhiyah,الصالحية
4118,1,Barzan,برزان
4129,1,Hunaidir,حنيدر
4131,1,Southern Sudair,الجنوبية بسدير
4396,1,Al Wasita,الوسيطا
4574,1,Jellah Al Janubi,الجلة الجنوبي
4594,1,Daho,دهو
4604,1,As Salam,السلام
4620,1,Qamran,قمران
4621,1,Umm Sulaim,ام سليم
4632,1,Sayha,صيحة
4636,1,Balthaqa,بلثقاء
4643,1,Al Jubailah,الجبيلة
4644,1,Al Farishah,الفريشة
4670,1,Al Saghu,الصغو
4678,1,Wasilah,وسيلة
4680,1,Al Ajiliyyah,العجلية
4684,1,Al Farshah,الفرشة
4729,1,Al Jawa,الجوى
4748,1,Umm Sheih,ام شيح
4765,1,Al Hayaniyah,الحيانية
4785,1,Baydaa Nathil,بيضاء نثيل
4790,1,Al Nabah,النباه
4807,1,Salhiyat Kaf,صالحية كف
4815,1,Al Musayfiqih,المصيفقيه
4816,1,An Nasifah,الناصفة
4837,1,Al Baynih,الباينيه
4841,1,Ar Rawdah,الروضة
4848,1,An Nuzhah,النزهة
4865,1,Al Jamieyah,الجامعية
4873,1,Ruf'ai' Al Muzaini,رفايع المزينى
4885,1,Bashayir,بشاير
4910,1,Darat Al Mardamah,دارة المردمة
4947,1,Al Jaforah,الجافورة
4972,1,Al Hufayrah,الحفيرة
4997,1,Al Qurainah,القرينه
5001,1,Ghianah Wahurqan,غيانه وحرقان
5022,1,Al Abdaliyah,العبدليه
5080,2,Al Ghobban,الغبان
5164,2,As Sadr,الصدر
5181,2,Al Murabba',المربع
5571,2,Aala Wadi Ardah,اعلى وادي عرضة
5608,2,Umm Sidrah (Al Badayie),ام سدرة (البدايع)
5642,2,Qahwat Al Abd,قهوة العبد
5730,2,Al Aqiq,العقيق
5731,2,Dughbaj,دغبج
5877,2,Al Baydain,البيضين
5879,2,Al Khadraa,الخضراء
5959,2,Al Watah,الوطاة
6045,2,Mundhir Al Buhayrah,منذر البحيرة
6051,2,Harf Al Marwah,حرف المروة
6052,2,Faridat Al Silah,فريدة الصلة
6137,2,Al Tarahiyyah,الطراحية
6138,2,Al Masaid,المساعيد
6175,2,Al Falhah,الفلحة
6302,2,Dahyaa,ضهياء
6778,2,Haffar,حفار
6907,2,Al Saghu,الصغو
7035,2,Gharan,غران
7642,2,Al Raknah,الركنة
7680,2,Al Shabashibah,الشباشبة
8238,2,Al Gharisah,الغريسة
8653,2,Al Mathanah,المطحنه
8654,2,Al Janah,الجناح
8749,2,Mushrif,مشرف
9176,2,Daqm Al Dhanib,دقم الذنيب
9594,3,Al Radhaya,الرذايا
9605,3,Yanbu Al Sinaiyah,ينبع الصناعية
9666,3,Tal'ah Nazah,تلعة نزة
9812,3,Al Adhib,العذيب
9814,3,Qaraqir,قراقر
9906,3,Abar Al Tuwairqiyyah,آبار الطويرفة
9936,3,Al Roozah,الروزه
10064,3,Al Suraihiyah,السريحية
10351,3,Rahbat Al Husna,رحبة الحسنى
10364,3,Ar Rafi'ah,الرفيعة
10366,3,Al Majradiyah,المجرذية
10367,3,Duwail,ضويل
10437,3,Sabha Al Jahfah,صبحا الجحفه
10444,3,Badai' Al Hanahanah,بدائع الحناحنه
10445,3,Badai' Al Awd,بدائع العوض
10456,3,Batha,بطحى
10475,3,Malah,ملح
10706,4,Al Jadidat,الجديدات
10723,4,Mabhal,مبهل
10724,4,Al Hiijrah,الحجره
10742,4,Al Ardaa,العرداء
10772,4,Harifiyat Dareih,حريفيات درعه
10784,4,Al Makili,المكيلي
10808,4,Al Ahmadiyyah,الاحمدية
10809,4,'Ayn  Ibn Fuhayd,عين ابن فهيد
10824,4,Tal'ah Rashid,تلعة رشيد
10826,4,Kofat,كفت
10827,4,Al Nuwaisifah,النويصفة
10828,4,As Sahaf,الصحاف
10829,4,Mushrifah Amudan,مشرفة عمودان
10831,4,Al Ukhaydir,الاخيضر
10832,4,Faydat Al Salmat,فيضة السلمات
10833,4,Al Khuraysha,الخريشاء
10835,4,Al 'Azimiyah,العازمية
10842,4,Abu Qaleebat,ابو قليبات
10843,4,Al Juhfah,الجحفة
10845,4,Qaradiyyah,قراضية
10849,4,Al Khanqah,الخنقة
10850,4,Daminah,ضمينة
10852,4,Ad Dirirah,الديرية
10853,4,Malhah,ملحة
10867,4,Aba Al Hayas,اباالحياص
10868,4,Abu Tarfa,ابو طرفاء
10870,4,Al Laghfiyyah,اللغفية
10872,4,Al Marmuthah,المرموثة
10873,4,Al Marmuthah Ash Shamaliyah,المرموثة الشمالية
10879,4,Mazunah,مازونة
10880,4,Al Salbiyah,الصلبيه
10889,4,Al Kadadiyah,الكدادية
10908,4,Abu Hamadah,ابو حمادة
10917,4,Ash Shuqran Al Hajr,شقران الحاجر
10919,4,Al Ramthiyyah,الرمثية
10934,4,Umm Salam,ام سلم
10939,4,Al Fayziyah,الفايزية
10953,4,Faydat Al Resheyah,فيضة الريشية
11040,5,Hijrat Fudailah,هجرة فضيلة
11046,5,As Salmiyah,السالمية
11050,5,King Khalid Military City,مدينة الملك خالد العسكرية
11051,5,Abu Tutahah Al Barazi,ابو طوطاحه البرازي
11054,5,Ar Ruq'i,الرقعى
11055,5,Adh Dhibiyah,الذيبية
11061,5,Ma’raj Al Suban,معرج السوبان
11062,5,Khubaira,خبيراء
11075,5,Umm Al Hamam,ام الحمام
11090,5,Tanajib,تناقيب
11094,5,Ghazlan,غزلان
11099,5,Al Thumamah,الثمامة
11113,5,Al Jawiyah,الجوية
11123,5,Damigh,دميغ
11124,5,Al Rajihah,الراجحة
11127,5,Al Fardaniyah,الفردانية
11128,5,Khawr Al Dhiyabah,خور الذيابة
11129,5,Al Jaishiyah,الجيشية
11130,5,Annaqeer,انقير
11151,5,Mulayhah,مليحة
11192,6,Al Masarah,المسارة
11193,6,Al Badi,البادي
11194,6,Al Sahraa,السحراء
11198,6,'Ayn  Bin Musafih,عين بن مصافح
11215,6,Khaymah,خيمة
11222,6,Sir Al Sirhi,سر آل سرحي
11223,6,Al Shabariqah,الشبارقة
11224,6,Al Mijthil,ال مجثل
11225,6,Sir Al Shabariqah,سر الشبارقة
11227,6,Al Al Aalaa & Lajwah & Sir Al Badlah,آل العلاء ولجوة وسر البدلة
11228,6,Al Yazidiyyin,ال يزيديين
11229,6,Al Makhad,المخض
11231,6,Al Malhaa,الملحاء
11232,6,Al Malasah,الملصة
11238,6,Al Irq (Taraf Al Irq),العرق (طرف العرق)
11239,6,Al Aqwaz,الأقواز
11240,6,Al Batinah,الباطنة
11241,6,Al Umm Said,آل أم سعيد
11295,6,Sharaf Al Aws,شرف العوص
11296,6,Al Mashriq & Harbah & Al Majiz,المشرق وحربة والمعجز
11297,6,Ayn Al Jawfaa,عين الجوفاء
11298,6,Mahsan & Al Dakhilah,محصان والداخلة
11300,6,Ras Al Sir & Al Jamah,راس السر والجامة
11301,6,Al Suq & Barik Al Jahariyyah,السوق وبارك الجهارية
11302,6,Al Ruh & Al Said,الروح والصعيد
11304,6,Maqhab Al Saqa,مقهب السقا
11305,6,Al Saqa,السقا
11308,6,Al Misrab & Al Fara,المسراب والفرع
11309,6,Qawah Al Saqqa,قعوه السقا
11310,6,Shat Al Khadraa,شط الخضراء
11311,6,Al Habwah,الحبوة
11312,6,Al Maqdi & Al Ismail,المقضي وآل اسماعيل
11314,6,Qaryat Shaikhah Al Siyahiyyah,قرية شيخة السياحية
11315,6,Siar Al Badlah & Al Habwah,سر البدلة والحبوة
11318,6,Al Shat Al Aala & Al Asfal,الشط الاعلى والاسفل
11320,6,Al Marzan,ال مرزن
11321,6,Al Hawzah & Al Kharijah,الحوزة والخارجة
11322,6,Al Dahiyyah (Al Azizah),الضحية (العزيزة)
11323,6,Al Maqafi,المقافي
11324,6,Al Qaddah (Al Tamam),القدة ( ال تمام)
11326,6,Qaddat Al Amshiyah,قدة ال امشيبة
11327,6,Qaddat Al Abu Faydah,قدة ال ابو فايدة
11330,6,Al Sakran,ال سكران
11331,6,Ras Al Fiyyah,راس الفية
11332,6,Dhanab Al Sar,ذنب السر
11333,6,Al Yatim,ال يتيم
11334,6,Dhanab Al Qaimah,ذنب القائمة
11335,6,Rayat Al Boban,راعية البيبان
11336,6,Al Majaz,المجاز
11337,6,Rahmah Al Muhalhal,رهمه المهلل
11338,6,Al Naghrah & Al Marzah,النغره والمرازه
11339,6,Al Bukhah,البوخه
11340,6,Qaawat Al Farhan & Al Athraa,قعوة ال فرحان والعثراء
11341,6,Sar Al Ubaid & Al Saqayif,سر آل عبيد والسقايف
11342,6,Al Shariqah,الشارقة
11343,6,Al Mahraq,آل محرق
11344,6,Jal Al Amir,جال ال عامر
11345,6,Al Imhaj,ال امحاج
11346,6,Al Al Qabyai,ال القبيعي
11347,6,Haqbat Raidah,حقبهة ريدة
11348,6,Jadyan,جديان
11350,6,Wadi Al Dhahar,وادي الظهار
11353,6,Maslamah & Shat Khabib,مسلمة وشط خبيب
11354,6,Hubail Al Yasad,حبيل ال يسعد
11355,6,Arafah Umm Raqu,عرفة ام رقو
11357,6,Al Fatihah,الفطيحة
11358,6,Al Hadbaa,الحدباء
11359,6,Al Dawkhah,الدوخة
11360,6,Al Ghamrah,الغمرة
11361,6,Al Khalfaa,الخلفاء
11362,6,Al Hajirah,الحاجرة
11363,6,Al Mujahid & Al Jamah,ال مجاهر والجامة
11365,6,Qawrah,قورة
11366,6,Mawjamah,موجمة
11367,6,Litwi,ليتوي
11368,6,Wadi Habu & Al Tarafah,وادي حبو والطرقة
11369,6,Al Mahrath,المحرث
11370,6,Am Huru,محورو
11372,6,Al Rayah & Dhanab Al Rayah,الرايه وذنب الراية
11373,6,Masqam & Al Nawabi,مسقام والنوابي
11374,6,Al Ghamdah,الغمدة
11375,6,Dhnab Ahmarain & Al Sarb,ذنب احمرين والسرب
11376,6,Al Qada,القضى
11377,6,Al Harmalah,الحرملة
11378,6,Hubail Al Tamam,حبيل ال تمام
11379,6,Hubail Mahzat Al Tamam,حبيل محزاة ال تمام
11380,6,Anqat Al Mahaj,عنقة ال محاج
11381,6,Lathbah,لثبة
11389,6,Al Jahayif (Al Mabarrah),الجهايف (آل مبرة)
11565,6,Mandir Marabah,مندرمربة
11641,6,Masawly,مصاولي
11645,6,Tihan,تيهان
11899,6,Sadr Wailah (Al Majma),صدر وائلة (المجمع)
11900,6,Rathmat Wailah,رثمة وائلة
12005,6,Rawdat Bin Nourah,روضة بن نورة
12199,6,Al Shabwah Subdivision,مخطط ال شبوه
12351,6,Al Shuqayriyah,الشقيريه
12700,6,Al Al Shaikhain & Al Jarar,آل الشيخين وآل جرار
12701,6,Namran,نمران
12702,6,Al Al Sunnaa,ال الصناع
12703,6,Al Rasilah,الرسلية
12704,6,Al Ghazalah,ال غزالة
12705,6,Al Shiban,ال شيبان
12706,6,Farah,فارعة
12707,6,Mashniyyah & Al Bassam,مشنية وال بسام
12708,6,Al Al Sahim,ال السحيم
12709,6,Al Jaadibah,الجعادبة
12711,6,Al Safh Al Ajrad,الصفح الاجرد
12713,6,Al Quraydah,القريضة
12715,6,Al Naqbah,النقبة
12716,6,Al Tawf,الطوف
12717,6,Al Talhah,ال طلحة
12718,6,Al Samalah,ال سملة
12719,6,Al Mufrih,ال مفرج
12720,6,Al Rawdan,ال روضان
12721,6,Dhat Al Ulab,ذات العلب
12722,6,Al Ghathran & Al Al Khishah,ال غثران والخيشة
12723,6,Al Razzah,الرزة
12724,6,Habqah,حبقة
12725,6,Al Shuabah & Al Mandi & Al Manzil (Al Husaykah),الشعبة والمندي والمنزل (ال حسيكة)
12726,6,Al Hatam,ال حطام
12728,6,Al Al Shair,ال الشاعر
12729,6,Al Lahifah,ال لهيفة
12730,6,Al Atifah,ال عطيفة
12731,6,Al Mahfudh,ال محفوظ
12732,6,Al Al Asfaa,ال الاصفاء
12733,6,Al Juaiddah,ال جعيد
12734,6,Saqain,ساقين
12738,6,Rahu Al Markib,رهو المركب
12739,6,Al Marbaah,المربعة
12740,6,Al Marwah,المروة
12741,6,Rahu Al Kharq,رهو الخرق
12743,6,Al Munqala,المنقلع
12744,6,Kharif,خارف
12747,6,Al Hinah,الحينة
12748,6,Al Athbat,الاثبات
12749,6,Al Malibat,المليبات
12753,6,Al Mahdhar,المحظر
12755,6,Al Amrah,الامرح
12756,6,Al Surrah,ال صره
12758,6,Lafat,لفت
12759,6,Al Jahil (Al Arif),ال جاهل ( ال عارف )
12760,6,Al Juhur,الجحور
12761,6,Al Qarn & Al Ammar & Al Shamilah,القرن وال عمار وال شميلة
12762,6,Dhi Atim,ذي عتيم
12763,6,Al Al Tabaq,ال الطبق
12764,6,Al Sahah & Al Najfah,ال ساحة والنجفة
12765,6,Al Farshah,الفرشة
12766,6,Al Hallah (Al Tidah),ال حلة (لتيدة)
12767,6,Al Khuzaym,ال خزيم
12768,6,Wadi Al Ayn & Al Sultan,وادي العين وال سلطان
12769,6,Al Khuraim,ال خريم
12770,6,Al Sudan & Al Qarn,ال سودان والقرن
12771,6,Al Faah,الفرعة
12772,6,Hallat Al Faqir,حلة الفقير
12774,6,Hallat Shuabat Al Jamal,حلة شعبة الجمل
12775,6,Hallat Shuabat Al Sidrah,حلة شعبة السدرة
12776,6,Mahallat Wadaah,محلة وضاعة
12777,6,Al Wafizah (Hallat Sharafiyyah),الوفيزة (حلة شرفية)
12778,6,Al Waliyyah (Hallat Sharafiyyah),الولية (حلة شرفية)
12779,6,Aknan (Hallat Sharafiyyah),عكنان (حلة شرفية)
12780,6,Bumadar (Hallat Sharafiyyah),بومدر (حلة شرفية)
12781,6,Shabariq (Hallat Sharafiyyah),شبارق (حلة شرفية)
12782,6,Al Hadah (Hallat Sharafiyyah),الهداة (حلة شرفية)
12783,6,Al Mawbil (Hallat Sharafiyyah),الموبل (حلة شرفية)
12784,6,Jaradah (Hallat Sharafiyyah),جرادة حلة شرفية)
12785,6,Hadha (Hallat Sharafiyyah),حظا (حلة شرفية)
12834,6,Shiab Akhim,شعب اخيم
12892,6,Hubail Al Amir,حبيل الامير
12914,6,Al Qad Al Aala,القاد الاعلى
12915,6,Al Musbah,المصبح
12919,6,Turqesh,ترقش
13050,6,Qarn Hadi,قرن هادي
13660,6,Al Milayhah,المليحة
13867,6,Zahrah Bani Bishr,زهرة بني بشر
13989,6,Al Qibrah Al Quoziyah,آل قبره والقوزيه
14136,6,Laqa,لقع
14137,6,Al Asdar,الاصدار
14138,6,Dhat Masak,ذات مساك
14139,6,Dhahrat Al Salih,ظهرة ال صالح
14141,6,Al Khayrah,ال خيرة
14143,6,Al Shaqqah,الشقة
14147,6,Wasalya,وسالع
14148,6,Mahjan,محجان
14150,6,Mandar Al Us,مندر العوص
14151,6,Sahiyah,ضاحية
14152,6,Hubail Al Ahlaj,حبيل الاحلاج
14153,6,Dhahrat Al Masdamah,ظهرة المصدمة
14154,6,Al Haqu,الحقو
14155,6,Jazaat Al Us,جزعة العوص
14156,6,Ghanamah,غنمة
14157,6,Al Mashaya,ال مشابع
14158,6,Al Mabyu,ال مبيوع
14159,6,Athalif,عثالف
14160,6,Quwwah,قوة
14163,6,Al Athriyyah,العثربة
14164,6,Thaabah,ثعابة
14165,6,Dhahr Al Nawashirah,ظهر النواشرة
14166,6,Aqmah (Al Alayim),عمقة (ال علايم)
14167,6,Al Mamar,الممر
14169,6,Lahaj Ibn Zafilah,لحج بن زافلة
14170,6,Wadi Dharafah,وادي ظرافة
14171,6,Yadaman,يدامان
14174,6,Wadi Karim,وادي كريم
14175,6,Watan Al Radif,وطن الرديف
14177,6,Thaqfi,ثفقي
14179,6,Al Dhurah,الذرة
14180,6,Khalaf Majuf,خلف مجوف
14185,6,Samnan,سمنان
14186,6,Al Jawz Al Asfal,الجوز الاسفل
14187,6,Al Jawz Al Aala,الجوز الاعلى
14188,6,Wajh Al Irq,وجه العرق
14190,6,Al Saday,الصعداي
14191,6,Al Shaqibah,الشافية
14192,6,Al Khaw,الخو
14193,6,Al Maqam,المعقم
14194,6,Dhat Al Hali,ذات الحلي
14195,6,Dhahrat Al Barid,ظهرة ال بريد
14196,6,Mainah,معينة
14197,6,Multaqa Al Sadrain,ملتقى الصدرين
14198,6,Dhahran,ظهران
14199,6,Mataq Al Hibah,معتق ال هبة
14200,6,Al Jurf Al Qadim,الجرف القديم
14201,6,Ardah,عرضة
14202,6,Al Jurf Al Jadid (Manwash),الجرف الجديد (منقش)
14203,6,Dhahir Al Qammash,ظاهر القماش
14204,6,Asfal Faw,اسفل فو
14206,6,Tawqan,طوقن
14207,6,Al Qaham,القحام
14208,6,Al Raha,الرهي
14210,6,Al Muamalat,المعاملات
14211,6,Mayman,ميمن
14213,6,Dhahrat Al Mahdi,ظهرة ال مهدي
14214,6,Dhahrat Al Hassan,ظهرة ال حسن
14216,6,Batilah Al Mudawi,بتيلة ال مداوي
14217,6,Jazah Al Riqaq,جزعة الرقاق
14218,6,Labakh,لبخ
14219,6,Jazat Al Masht,جزعة المشط
14220,6,Watan Anin,وطن عانين
14223,6,Shat Al Maad,شط المعد
14224,6,Al Raqah,الرقعة
14225,6,Jabu,جابو
14226,6,Darima,دريما
14228,6,Sarran,صران
14229,6,Dhahrat Sannumah,ظهرة سنومة
14232,6,Jarf Al Salaa,جرف السلع
14233,6,Al Rabua,الربوع
14234,6,Bir Malhah,بئر ملحة
14235,6,Dabyan,ضبيان
14236,6,Al Manafish,المنافش
14237,6,Maqhumah,مقحومة
14238,6,Dadhaa,ضدحاء
14239,6,Dhahran Al Mashuzah (Al Khaniq),ظهران المشوزة (الخانق)
14241,6,Wajh Al Asaf,وجه العسف
14242,6,Al Ahqab,الاحقاب
14245,6,Al Sharar,الشرار
14246,6,Al Adhnab,الاذناب
14247,6,Al Sadah,الصدعة
14248,6,Al Ratikh,الراتخ
14249,6,Madar,مدر
14250,6,Al Kara (Al Ashah),الكرى (العشة)
14251,6,Dahyan,ضحيان
14253,6,Amsalhaa,امصلحاء
14254,6,Mataq Mahali,معتق محالي
14256,6,Sama (Al Jandalah),سمعي (الجندلة)
14257,6,Al Rajua,الرجوع
14259,6,Al Hardah,الحرد
14261,6,Jazat Wasanib,جزعة وسانب
14262,6,Bahan,باحان
14265,6,Dhahart Qahdah,ظهرة قهدة
14266,6,Al Maymanah,الميمن
14267,6,Watan Wasanib,وطن وسانب
14272,6,Al Hathran,الحثران
14273,6,Al Hasyaa,الحصياء
14306,6,Nakhr Al Wadan Al Aala,نخر الودن الاعلى
14378,6,Dha Al Tarayim,ذا الترايم
14386,6,Al Khatl,الخطل
14403,6,Watan Al Midwah,وطن ال مضواح
14404,6,Duha Al Luwaa,ضحى اللواء
14406,6,Watan Al Dharwah,وطن الذروة
14407,6,Al Mawfa,الموفا
14409,6,Al Riks (Al Jin),الركس (الجن)
14410,6,Al Dajajah,الضجاجة
14411,6,Qaat Ghamrah,قاعة غمرة
14415,6,Al Mawahib,المواهب
14419,6,Qarya,قارية ال قديمة
14420,6,Al Bazakh,البزخ
14421,6,Al Majzaa,المجزاع
14422,6,Dhi Taliq,ذي تالق
14423,6,Muyah,موياح
14424,6,Haramat,حرمات
14425,6,Al Sahayah,السحاية
14426,6,Al Ghazul,الغزول
14427,6,Dham Sanun,ذم سنون
14429,6,Qaryat Ghamrah,قارية غمرة
14430,6,Qaryat Awal Ali,قارية عوال علي
14431,6,Al Janbah,الجنبة
14434,6,Al Qaflaa,القفلاء
14435,6,Al Qaalil,القعاليل
14437,6,Al Haramat,ال حرمات
14438,6,Al Jalal,الجلل
14440,6,Janb Najd,جنب نجد
14441,6,Quwaid Al Lahaj,قويد اللحج
14443,6,Al Lafj,اللفج
14446,6,Lahaj Ghalaq,لحج غلق
14447,6,Al Kahfain,الكهفين
14448,6,Shiab Jawhar,شعاب جوهر
14449,6,Al Sayalah,السيالة
14451,6,Hajum,هجوم
14452,6,Al Anizah,العانزة
14454,6,Jaw Ghamrah,جو غمرة
14455,6,Lahaj Al Ayn,لحج العين
14456,6,Shat Al Salif,شط الصليف
14458,6,Al Rafdah,الرفدة
14459,6,Hatayin,هتاين
14460,6,Al Qaribah,القاربة
14461,6,Sarhah,سرحة
14462,6,Al Musalla (Shaul),المصلى (شعول)
14463,6,Shafa Al Ghurab,شفا الغراب
14464,6,Mahdan,محضان
14466,6,Duha Shawqab,ضحى شوقب
14467,6,Al Shakhis,الشاخص
14468,6,Al Bir Al Ziyad,البير ال زياد
14470,6,Al Sarfah,الصرفة
14474,6,Al Darah & Al Aniz,الدارة والعانز
14476,6,Al Ghubbah,الغبة
14478,6,Al Sharqi,الشرقي
14479,6,Al Qaraa,القرعاء
14482,6,Laghbah,لغبة
14486,6,Balqat Al Maghram,بلقة ال مغرم
14490,6,Balqat Al Maamalah,بلقة المعملة
14494,6,Ghamrat Al Mirwih,غمرة ال مروح
14497,6,Rika Al Marwah & Al Nasab,ركس المروة والنصب
14498,6,Al Wajih,الوجية
14499,6,Al Masur,المسور
14500,6,Al Aqilah,آل عقيلة
14501,6,Al Qalah,الفالة
14502,6,Dham Hajam,ذم حجم
14504,6,Shanakah,شناكة
14505,6,Malhaj,ملحج
14506,6,Al Khawramah,الخورمة
14507,6,Kharar,خرار
14508,6,Al Salil,الصليل
14510,6,Atf Al Maskatah,عطف المسكتة
14511,6,Khamis Kasan,خميس كسان
14512,6,Ada Laras,عدا لرس
14515,6,Watan Al Rijal,وطن الرجال
14518,6,Makshaf,مكشف
14519,6,Al Shafa,الشفا
14533,6,Al Dhahri,الظهري
14534,6,Al Qatab,القتب
14535,6,Al Atraf,الاطراف
14545,6,Al Safa,الصفا
14546,6,Amaqfil & Al Muhalhal,امقفيل والمهلل
14547,6,Hala,حلا
14548,6,Amaqda & Al Fasayil,امقضى والفصايل
14549,6,Haba,هبا
14550,6,Al Riks & Al Malijah & Al Arid,الركس والمليجة والعارضن
14551,6,Imhadhwab,امهذوب
14552,6,Lahaj Al Maa,لحج الماء
14554,6,Al Bih,البيح
14555,6,Dhanab Sanam,ذنب سنام
14558,6,Jallat Shasah,جلة شصعة
14559,6,Al Awdah (Al Said),العودة (ال سعيد)
14560,6,Aryaman,أريمن
14561,6,Al Nahrah,النحرة
14567,6,Al Aqsah,العقصة
14568,6,Qaryat Al Jurf,قرية الجرف
14570,6,Watan Al Salim,وطن ال سالم
14571,6,Dhanab Al Waqya,ذنب الوقيع
14572,6,Al Maqraa,المقراء
14573,6,Saral Hajil,سرال حجيل
14574,6,Salal,سلل
14575,6,Sharaf Al Zaabil,شرف الزعابل
14576,6,Al Makabbah,المكبة
14577,6,Al Ajwal,الاجوال
14578,6,Al Mugharifah,المغردة
14580,6,Qaryat Al Masgqi,قرية ال مشقي
14581,6,Al Hadmah,الحدمة
14582,6,Al Mashbalah,المشبله
14584,6,Rajih (Qaryat Bani Junah),راجح (قارية بنى جونة)
14585,6,Saral Mahrus,سرال محروس
14587,6,Qara Asfal Al Jar,قرا اسفل الجر
14588,6,Al Saadan,السعدان
14589,6,Al Makhlafah,المخلفة
14590,6,Al Hadhrur,الحذرور
14592,6,Al Jaru,ال جرو
14593,6,Harf Al Ayid Jabir,حرف ال عائض جابر
14594,6,Harf Al Masrawi,حرف ال مسروي
14596,6,Maskatat Al Jahlah,مسكتة الحجلة
14597,6,Nukhan,نوخان
14598,6,Jamrah,جمرة
14599,6,Hudun Al Arrah,حضن العرة
14600,6,Hudun Al Fahman,حضن ال فحمان
14601,6,Al Jadya,ال جديع
14602,6,Al Badiyah,البادية
14603,6,Al Said,ال سعيد
14604,6,Al Maslab & Al Harf,المسلب والحرف
14605,6,Dham Sawdah,ذم سودة
14606,6,Labakh,لباخ
14607,6,Al Masharah,المعشرة
14608,6,Umm Al Sai,ام السعي
14609,6,Mandar Dhahaban,مندر ذهبان
14610,6,Al Masabilah,المسابلة
14611,6,Al Radif (Al Atfah),الرديف
14612,6,Al Raqi,الرقي
14613,6,Hawrah,حورة
14615,6,Al Safih,الصفيح
14617,6,Al Ghabirah,الغبيرة
14618,6,Umm Lasub,ام لصوب
14620,6,Dhanab Al Ghalil,ذنب الغليل
14621,6,Al Ghaynaa,الغيناء
14622,6,Saru Al Marar,سرو المرار
14623,6,Al Dajiah,الضاجعة
14624,6,Wajh Al Saru,وجه السرو
14626,6,Hayd Al Sadr,حيد الصدر
14627,6,Hayd Al Halal,حيد الحلل
14628,6,Hayd Al Khalwah,حيد الخلوة
14629,6,Muwairkah (Umm Wiraikah),مويركة (ام ويركة)
14630,6,Qaryat Al Sahbah & Al Qariyyah,قرية الصحبة والقارية
14631,6,Al Jarain,الجرين
14634,6,Al Makbashah,المكبشة
14635,6,Al Al Ruwayi,ال الرويعي
14639,6,Al Saru Al Asfal,السرو الاسفل
14640,6,Saru Al Maslamah (Al Aala),سرو المسلمة (الأعلى)
14644,6,Ras Al Jabal,راس الجبل
14645,6,Al Sharqiyyah,الشرقية
14646,6,Al Maqar,المقعر
14647,6,Jallat Al Mashmatah,جلة المشمطة
14648,6,Jallat Al Mahraqah,جلة المحرقة
14649,6,Qawan,قوعان
14650,6,Al Rahub,الرحوب
14651,6,Sadr Al Maghlabah In Haswah,صدر المغلبة بحسوة
14652,6,Shawkan Al Aala & Al Asfal,شوكان الاعلى والاسفل
14653,6,Dhabah (Sama),ذهبان (صمع)
14654,6,Al Abu Ulbah,ال ابو علبة
14655,6,Nasham (Nahamin),نشام (نهامن)
14656,6,Al Fasilah (Al Asamah),الفصيلة (العسامة)
14657,6,Al Haqbah,الحقبة
14658,6,Al Masaghah,المصاغة
14662,6,Surrah,صرة
14663,6,Al Sarhani,السرحاني
14666,6,Salaa,سلعا
14668,6,Dhalmah,ظلمة
14689,6,Rawq,روق
14690,6,Malayn,معلين
14691,6,Al Mrayia,ال مريع
14693,6,Al Salim,ال سالم
14694,6,Al Shar,ال شار
14695,6,Al Awadhah,ال عواض
14696,6,Al Harf Al Aala (Al Liwaa),الحرف الاعلى (اللواء)
14697,6,Al Sharwah,الشروة
14698,6,Al Mahdathah,المحدثة
14699,6,Al Sidrah,السدرة
14700,6,Hafr Al Maktharah,حرف المكثرة
14701,6,Bahat Rawq,باحة روق
14703,6,Shara Rawq,شرا روق
14704,6,Qaryat Al Amir,قرية ال عامر
14705,6,Harfa Al Maslah,حرف المصلحة
14706,6,Al Sattah,الصطة
14712,6,Sau Al Makharimah (Al Makharimah),سرو المخارمة (المخارمة)
14714,6,Qadhili,قذيلى
14715,6,Al Gharamah,ال غرامة
14716,6,Qaryat Al Al Shiabi,قرية ال الشعبي
14717,6,Al Arraf,ال عراف
14718,6,Tanaf (Al Khawdah),طنف (ال خودة)
14719,6,Al Asadah,العصادة
14720,6,Mandarirah,مندريرة
14722,6,Qariyat Bani Junah,قارية بني جونة
14723,6,Sadrirah,صدريرة
14725,6,Qarah,قراه
14726,6,Al Sadr & Al Ghalil,الصدر والغليل
15001,6,Al Asawad,ال السواد
15400,6,Talala,طلالا
15498,6,Amim Al Salamah,عميم ال سلمة
15504,6,Al Muntazah,المنتزه
15505,6,Al Bisalim,ال بيسالم
15507,6,Al Rayih,ال رايح
15508,6,Al Shaaban,الشعبان
15509,6,Harat Al Salam,حارة السلام
15512,6,Maarah,معراة
15514,6,Irq Mannaa (Al Majmal),عرق مناع (ال مجمل)
15516,6,Al Murtafa (Al Majmal),المرتفع (ال مجمل)
15534,6,Shiaf Balqarin Center,مركز شعف بلقرن
15547,6,Al Aqra,الاقرع
15607,6,Al Aqiq,العقيق
16197,6,Khat,خاط
